Distance(miles);Speed (m/s)
17.1257277712;67.50304
17.127405549;67.50304
17.1290888823;67.50304
17.1307777712;67.95008
17.1324666601;67.95008
17.134155549;67.95008
17.1358444379;67.95008
17.1375333268;67.95008
17.1392277712;67.95008
17.1409277712;68.39712
17.1426277712;68.39712
17.1443277712;68.39712
17.1460277712;68.39712
17.1477277712;68.39712
17.1494277712;68.39712
17.1511277712;68.39712
17.1528333268;68.39712
17.1545388823;68.84416
17.1562444379;68.39712
17.157955549;68.84416
17.1596666601;68.84416
17.1613777712;68.84416
17.1630888823;68.84416
17.1647999934;68.84416
17.1665111046;68.84416
17.1682222157;68.84416
17.1699388823;68.84416
17.1716611046;69.2912
17.1733833268;69.2912
17.175105549;69.2912
17.1768277712;69.2912
17.1785499934;69.2912
17.1802722157;69.2912
17.1819944379;69.2912
17.1837166601;69.2912
17.1854444379;69.2912
17.1871777712;69.73824
17.1889111045;69.73824
17.1906444379;69.73824
17.1923777712;69.73824
17.1941111045;69.73824
17.1958444379;69.73824
17.1975777712;69.73824
17.1993111045;69.73824
17.2010444379;69.73824
17.2027777712;69.73824
17.2045111045;69.73824
17.2062444379;69.73824
17.2079722156;69.73824
17.2096999934;69.2912
17.2114333268;69.73824
17.2131666601;69.73824
17.2148999934;69.73824
17.2166333268;69.73824
17.2183666601;69.73824
17.2200999934;69.73824
17.2218333268;69.73824
17.2235722156;69.73824
17.2253111045;70.18528
17.2270444379;69.73824
17.2287833268;69.73824
17.2305277712;70.18528
17.2322722156;70.18528
17.2340166601;70.18528
17.2357611045;70.18528
17.237505549;70.18528
17.2392499934;70.18528
17.2409944379;70.18528
17.2427388823;70.18528
17.2444833267;70.18528
17.2462222156;70.18528
17.247955549;69.73824
17.2496888823;69.73824
17.2514222156;69.73824
17.253155549;69.73824
17.2548888823;69.73824
17.2566222156;69.73824
17.258355549;69.73824
17.2600888823;69.73824
17.2618166601;69.73824
17.2635388823;69.2912
17.2652611045;69.2912
17.2669833267;69.2912
17.268705549;69.2912
17.2704222156;69.2912
17.2721333267;68.84416
17.2738444378;68.84416
17.2755499934;68.84416
17.2772499934;68.39712
17.2789499934;68.39712
17.2806444378;68.39712
17.2823333267;67.95008
17.2840166601;67.95008
17.2856944378;67.50304
17.2873666601;67.50304
17.2890333267;67.056
17.2906944378;67.056
17.2923499934;66.60896
17.2939999934;66.60896
17.2956444378;66.16192
17.2972833267;66.16192
17.2989166601;65.71488
17.3005444378;65.71488
17.3021666601;65.26784
17.3037888823;65.26784
17.3054055489;65.26784
17.3070166601;64.8208
17.3086277712;64.8208
17.3102333267;64.8208
17.3118333267;64.37376
17.3134333267;64.37376
17.3150333267;64.37376
17.3166333267;64.37376
17.3182277712;64.37376
17.3198166601;63.92672
17.3214055489;63.92672
17.3229888823;63.92672
17.32456666;63.47968
17.3261444378;63.47968
17.32771666;63.47968
17.3292833267;63.03264
17.3308444378;63.03264
17.3323999934;62.5856
17.3339555489;62.5856
17.3355055489;62.5856
17.3370499934;62.13856
17.3385944378;62.13856
17.3401388823;62.13856
17.3416833267;62.13856
17.3432277712;62.13856
17.3447722156;62.13856
17.3463111045;62.13856
17.3478388823;61.69152
17.3493611045;61.24448
17.3508833267;61.24448
17.3524055489;61.24448
17.3539277711;61.24448
17.3554499934;61.24448
17.35696666;61.24448
17.3584777711;60.79744
17.3599888823;60.79744
17.3614999934;60.79744
17.3630111045;60.79744
17.36451666;60.79744
17.36601666;60.3504
17.36751666;60.3504
17.36901666;60.3504
17.3705111045;60.3504
17.3719999934;59.90336
17.3734888823;59.90336
17.3749722156;59.90336
17.3764499934;59.45632
17.3779277711;59.45632
17.3794055489;59.45632
17.3808777711;59.45632
17.3823444378;59.00928
17.3838055489;59.00928
17.3852611045;58.56224
17.38671666;58.56224
17.3881722156;58.56224
17.3896222156;58.56224
17.39106666;58.1152
17.3925111045;58.1152
17.3939555489;58.1152
17.3953999934;58.1152
17.3968444378;58.1152
17.3982888822;58.1152
17.3997333267;58.1152
17.4011777711;58.1152
17.4026222156;58.1152
17.40406666;58.1152
17.4055111045;58.1152
17.4069555489;58.1152
17.4083999934;58.1152
17.4098444378;58.1152
17.4112944378;58.1152
17.4127499933;58.56224
17.4142055489;58.56224
17.4156611045;58.56224
17.41711666;58.56224
17.4185722156;58.56224
17.4200333267;58.56224
17.4214999933;59.00928
17.42296666;59.00928
17.4244333267;59.00928
17.4258999933;59.00928
17.42736666;59.00928
17.4288388822;59.00928
17.43031666;59.45632
17.4317944378;59.45632
17.4332722156;59.45632
17.4347555489;59.45632
17.4362444378;59.90336
17.4377277711;59.90336
17.4392055489;59.45632
17.4406888822;59.45632
17.4421777711;59.90336
17.44366666;59.90336
17.4451555489;59.90336
17.4466444378;59.90336
17.4481333267;59.90336
17.4496222156;59.90336
17.4511111044;59.90336
17.4526055489;59.90336
17.4541055489;60.3504
17.4556055489;60.3504
17.4571055489;60.3504
17.4586055489;60.3504
17.4601055489;60.3504
17.4616055489;60.3504
17.4631055489;60.3504
17.4646055489;60.3504
17.4661055489;60.3504
17.4676055489;60.3504
17.4691055489;60.3504
17.4706055489;60.3504
17.4721055489;60.3504
17.4736055489;60.3504
17.4751055489;60.3504
17.4766055489;60.3504
17.4781055489;60.3504
17.4796055489;60.3504
17.4811055489;60.3504
17.4826055489;60.3504
17.4840999933;60.3504
17.4855888822;59.90336
17.4870777711;59.90336
17.4885722155;59.90336
17.4900722155;60.3504
17.4915722155;60.3504
17.4930722155;60.3504
17.4945722155;60.3504
17.4960722155;60.3504
17.4975722155;60.3504
17.4990777711;60.3504
17.5005944378;60.79744
17.50211666;61.24448
17.5036388822;61.24448
17.5051611044;61.24448
17.5066833266;61.24448
17.5082055489;61.24448
17.5097277711;61.24448
17.5112499933;61.24448
17.5127777711;61.24448
17.5143111044;61.69152
17.5158444378;61.69152
17.5173777711;61.69152
17.51891666;61.69152
17.5204611044;62.13856
17.5220055489;62.13856
17.5235499933;62.13856
17.5250944378;62.13856
17.5266388822;62.13856
17.5281888822;62.13856
17.5297444377;62.5856
17.5312999933;62.5856
17.5328555489;62.5856
17.53441666;62.5856
17.5359833266;63.03264
17.5375499933;63.03264
17.53911666;63.03264
17.5406833266;63.03264
17.5422555489;63.03264
17.5438333266;63.47968
17.5454111044;63.47968
17.5469888822;63.47968
17.54856666;63.47968
17.5501499933;63.47968
17.5517388822;63.92672
17.5533277711;63.92672
17.55491666;63.92672
17.5565111044;63.92672
17.5581111044;64.37376
17.5597111044;64.37376
17.5613111044;64.37376
17.5629111044;64.37376
17.56451666;64.37376
17.5661277711;64.8208
17.5677388822;64.8208
17.5693499933;64.8208
17.5709611044;64.8208
17.5725722155;64.8208
17.5741833266;64.8208
17.5757999933;64.8208
17.5774222155;65.26784
17.5790499933;65.26784
17.5806833266;65.71488
17.58231666;65.71488
17.5839499933;65.71488
17.5855833266;65.71488
17.5872166599;65.71488
17.5888555488;65.71488
17.5905055488;66.16192
17.5921611044;66.60896
17.5938166599;66.60896
17.5954722155;66.60896
17.5971277711;66.60896
17.5987833266;66.60896
17.6004388822;66.60896
17.6020944377;66.60896
17.6037499933;66.60896
17.6054055488;66.60896
17.6070666599;66.60896
17.6087333266;67.056
17.6103999933;67.056
17.6120666599;67.056
17.6137333266;67.056
17.6154055488;67.056
17.6170833266;67.50304
17.6187611044;67.50304
17.6204388822;67.50304
17.6221166599;67.50304
17.6237944377;67.50304
17.625477771;67.50304
17.6271666599;67.95008
17.6288555488;67.95008
17.6305444377;67.95008
17.6322333266;67.95008
17.633927771;67.95008
17.635627771;68.39712
17.637327771;68.39712
17.639027771;68.39712
17.640727771;68.39712
17.6424333266;68.39712
17.6441388821;68.84416
17.6458444377;68.39712
17.6475555488;68.84416
17.6492666599;68.84416
17.650977771;68.84416
17.6526888821;68.84416
17.6543999933;68.84416
17.6561111044;68.84416
17.6578222155;68.84416
17.6595388821;68.84416
17.6612611044;69.2912
17.6629833266;69.2912
17.6647055488;69.2912
17.6664333266;69.2912
17.6681666599;69.73824
17.6698999933;69.73824
17.6716333266;69.73824
17.6733666599;69.73824
17.6750999932;69.73824
17.6768388821;69.73824
17.678577771;70.18528
17.6803166599;69.73824
17.6820611044;70.18528
17.6838055488;70.18528
17.6855499932;70.18528
17.6872944377;70.18528
17.6890388821;70.18528
17.6907833266;70.18528
17.6925333266;70.18528
17.6942888821;70.63232
17.6960444377;70.63232
17.6977999932;70.63232
17.6995555488;70.63232
17.7013111044;70.63232
17.7030722155;70.63232
17.7048388821;71.07936
17.7066055488;71.07936
17.7083722155;71.07936
17.7101388821;71.07936
17.7119055488;71.07936
17.7136722155;71.07936
17.7154388821;71.07936
17.7172055488;71.07936
17.718977771;71.07936
17.7207555488;71.5264
17.7225333266;71.5264
17.7243111043;71.5264
17.7260888821;71.5264
17.7278666599;71.5264
17.7296444377;71.5264
17.7314222154;71.5264
17.7331999932;71.5264
17.734977771;71.5264
17.7367611043;71.5264
17.7385499932;71.97344
17.7403388821;71.97344
17.742127771;71.97344
17.7439166599;71.97344
17.7457055488;71.97344
17.7474944377;71.97344
17.7492833266;71.97344
17.7510722154;71.97344
17.7528611043;71.97344
17.7546555488;71.97344
17.7564555488;72.42048
17.7582555488;72.42048
17.7600555488;72.42048
17.7618555488;72.42048
17.7636555488;72.42048
17.7654555488;72.42048
17.7672555488;72.42048
17.7690555488;72.42048
17.7708555488;72.42048
17.7726611043;72.42048
17.7744722154;72.86752
17.7762833265;72.86752
17.7780944377;72.86752
17.7799055488;72.86752
17.7817166599;72.86752
17.783527771;72.86752
17.7853388821;72.86752
17.7871499932;72.86752
17.7889611043;72.86752
17.7907722154;72.86752
17.7925833265;72.86752
17.7943944376;72.86752
17.7962055488;72.86752
17.7980222154;72.86752
17.7998444376;73.31456
17.8016666599;73.31456
17.8034888821;73.31456
17.8053111043;73.31456
17.8071333265;73.31456
17.8089555488;73.31456
17.810777771;73.31456
17.8125999932;73.31456
17.8144222154;73.31456
17.8162444376;73.31456
17.8180722154;73.31456
17.8198999932;73.7616
17.821727771;73.31456
17.8235611043;73.7616
17.8253944376;73.7616
17.827227771;73.7616
17.8290611043;73.7616
17.8308944376;73.7616
17.832727771;73.7616
17.8345611043;73.7616
17.8363944376;73.7616
17.838227771;73.7616
17.8400611043;73.7616
17.8418944376;73.7616
17.8437333265;73.7616
17.8455722154;74.20864
17.8474111043;73.7616
17.8492555487;74.20864
17.8510999932;74.20864
17.8529444376;74.20864
17.8547888821;74.20864
17.8566333265;74.20864
17.858477771;74.20864
17.8603222154;74.20864
17.8621666598;74.20864
17.8640111043;74.20864
17.8658555487;74.20864
17.8676999932;74.20864
17.8695444376;74.20864
17.8713888821;74.20864
17.8732333265;74.20864
17.8750833265;74.20864
17.8769388821;74.65568
17.8787888821;74.65568
17.8806388821;74.20864
17.8824944376;74.65568
17.8843444376;74.65568
17.8861944376;74.20864
17.8880499932;74.65568
17.8899055487;74.65568
17.8917611043;74.65568
17.8936166598;74.65568
17.8954722154;74.65568
17.8973277709;74.65568
17.8991833265;74.65568
17.9010388821;74.65568
17.9028944376;74.65568
17.9047499932;74.65568
17.9066055487;74.65568
17.9084611043;74.65568
17.9103166598;74.65568
17.9121722154;74.65568
17.9140277709;74.65568
17.915888882;74.65568
17.9177499932;75.10272
17.9196055487;74.65568
17.9214611043;74.65568
17.9233222154;74.65568
17.925188882;75.10272
17.9270499932;75.10272
17.9288999932;74.65568
17.930738882;74.20864
17.9325722154;73.7616
17.9343999931;73.7616
17.9362222154;73.31456
17.938038882;73.31456
17.9398499931;72.86752
17.9416611043;72.86752
17.9434666598;72.86752
17.9452666598;72.42048
17.9470611043;72.42048
17.9488444376;71.97344
17.9506166598;71.5264
17.9523833265;71.07936
17.9541444376;71.07936
17.9558944376;70.63232
17.9576333265;70.18528
17.9593666598;69.73824
17.9610944376;69.73824
17.9628111043;69.2912
17.9645166598;68.84416
17.9662166598;68.39712
17.9679111042;68.39712
17.9695944376;67.95008
17.9712722154;67.50304
17.9729444376;67.50304
17.9746111042;67.056
17.9762722154;67.056
17.9779222154;66.60896
17.9795666598;66.16192
17.9812055487;66.16192
17.982838882;65.71488
17.9844666598;65.71488
17.9860833265;65.26784
17.9876944376;64.8208
17.9892999931;64.8208
17.9908944376;64.37376
17.9924833265;63.92672
17.9940666598;63.92672
17.995638882;63.47968
17.9972055487;63.03264
17.9987666598;63.03264
18.0003222153;62.5856
18.0018722153;62.5856
18.0034166598;62.13856
18.0049611042;62.13856
18.0064999931;62.13856
18.0080277709;61.69152
18.0095444376;61.24448
18.0110499931;60.79744
18.0125499931;60.3504
18.0140444376;60.3504
18.0155277709;59.90336
18.0170055487;59.45632
18.0184777709;59.45632
18.0199444376;59.00928
18.0214111042;59.00928
18.0228722153;59.00928
18.0243277709;58.56224
18.0257777709;58.56224
18.0272222153;58.1152
18.0286611042;58.1152
18.0300944376;57.66816
18.0315222153;57.66816
18.0329444376;57.22112
18.0343666598;57.22112
18.0357833264;57.22112
18.0371944376;56.77408
18.0385999931;56.77408
18.0399999931;56.32704
18.0413944376;56.32704
18.0427833264;55.88
18.0441722153;55.88
18.0455611042;55.88
18.0469444376;55.88
18.0483222153;55.43296
18.0496999931;55.43296
18.0510777709;55.43296
18.0524555487;55.43296
18.0538333264;55.43296
18.0552111042;55.43296
18.0565833264;55.43296
18.0579555487;54.98592
18.0593277709;55.43296
18.0606999931;54.98592
18.0620722153;55.43296
18.063438882;54.98592
18.0648111042;54.98592
18.066188882;55.43296
18.0675666598;55.43296
18.0689444375;55.43296
18.0703222153;55.43296
18.0716999931;55.43296
18.0730777709;55.43296
18.0744555487;55.43296
18.0758333264;55.43296
18.0772111042;55.43296
18.078588882;55.43296
18.0799666598;55.43296
18.0813499931;55.43296
18.082738882;55.88
18.0841277709;55.88
18.0855166598;55.88
18.0869055486;55.88
18.0882944375;55.88
18.0896833264;55.88
18.0910722153;55.88
18.0924611042;55.88
18.0938499931;55.88
18.095238882;55.88
18.0966277709;55.88
18.0980166598;55.88
18.0994055486;55.88
18.1007944375;55.88
18.1021833264;55.88
18.1035722153;55.88
18.1049611042;55.88
18.1063499931;55.88
18.107738882;55.88
18.1091277709;55.88
18.1105166597;55.88
18.1119055486;55.88
18.1132944375;55.88
18.1146833264;55.88
18.1160722153;55.88
18.1174611042;55.88
18.1188499931;55.88
18.120238882;55.88
18.1216277709;55.88
18.1230166597;55.88
18.1244055486;55.88
18.1257944375;55.88
18.1271833264;55.88
18.1285722153;55.88
18.1299611042;55.88
18.1313444375;55.88
18.1327222153;55.43296
18.1340999931;55.43296
18.1354777709;55.43296
18.1368499931;55.43296
18.1382166597;54.98592
18.1395777708;54.98592
18.1409333264;54.53888
18.1422833264;54.53888
18.1436277708;54.09184
18.1449722153;54.09184
18.1463111042;54.09184
18.1476444375;53.6448
18.1489777708;53.6448
18.1503055486;53.6448
18.1516277708;53.19776
18.1529499931;53.19776
18.1542722153;53.19776
18.155588882;53.19776
18.1568999931;52.75072
18.1582111042;52.75072
18.1595222153;52.75072
18.1608333264;52.75072
18.162138882;52.75072
18.163438882;52.30368
18.164738882;52.30368
18.166038882;52.30368
18.1673388819;52.30368
18.1686388819;52.30368
18.1699333264;52.30368
18.1712222153;51.85664
18.1725111042;51.85664
18.1737999931;51.85664
18.1750888819;51.85664
18.1763722153;51.85664
18.1776499931;51.4096
18.1789277708;51.4096
18.1802055486;51.4096
18.1814833264;51.4096
18.1827611042;51.4096
18.1840333264;51.4096
18.1852999931;50.96256
18.1865666597;50.96256
18.1878333264;50.96256
18.1890944375;50.96256
18.1903499931;50.51552
18.1916055486;50.51552
18.1928611042;50.51552
18.1941111042;50.51552
18.1953555486;50.06848
18.196599993;50.06848
18.1978444375;50.06848
18.1990888819;50.06848
18.2003333264;50.06848
18.2015777708;50.06848
18.2028222153;50.06848
18.2040666597;50.06848
18.2053111042;50.06848
18.2065555486;50.06848
18.207799993;50.06848
18.2090444375;50.06848
18.2102888819;50.06848
18.2115333264;50.06848
18.2127777708;50.06848
18.2140222153;50.06848
18.2152722153;50.06848
18.2165277708;50.51552
18.2177833264;50.51552
18.2190388819;50.51552
18.220299993;50.51552
18.2215666597;50.96256
18.2228333264;50.96256
18.224099993;50.96256
18.2253722153;50.96256
18.226649993;51.4096
18.2279277708;51.4096
18.2292055486;51.4096
18.2304888819;51.4096
18.2317777708;51.85664
18.2330666597;51.85664
18.2343555486;51.85664
18.235649993;51.85664
18.236949993;52.30368
18.238249993;52.30368
18.239549993;52.30368
18.240849993;52.30368
18.2421555486;52.30368
18.2434666597;52.75072
18.2447777708;52.75072
18.2460888819;52.75072
18.2474055486;52.75072
18.2487277708;53.19776
18.250049993;53.19776
18.2513722153;53.19776
18.2526944375;53.19776
18.2540222153;53.19776
18.2553555486;53.6448
18.2566888819;53.6448
18.2580222152;53.6448
18.2593555486;53.6448
18.2606888819;53.6448
18.2620222152;53.6448
18.2633555486;53.6448
18.2646888819;53.6448
18.2660222152;53.6448
18.2673611041;53.6448
18.2687055486;54.09184
18.270049993;54.09184
18.2713944375;54.09184
18.2727388819;54.09184
18.2740833264;54.09184
18.2754277708;54.09184
18.2767722152;54.09184
18.2781166597;54.09184
18.2794611041;54.09184
18.2808055486;54.09184
18.282149993;54.09184
18.2834944375;54.09184
18.2848444375;54.09184
18.286199993;54.53888
18.2875555486;54.53888
18.2889111041;54.53888
18.2902666597;54.53888
18.2916277708;54.53888
18.2929944375;54.98592
18.2943611041;54.98592
18.2957277708;54.98592
18.297099993;54.98592
18.2984777708;55.43296
18.2998555486;55.43296
18.3012333263;55.43296
18.3026166597;55.43296
18.3040055486;55.88
18.3053944375;55.88
18.3067833263;55.88
18.3081722152;55.88
18.3095666597;55.88
18.3109666597;56.32704
18.3123666597;56.32704
18.3137666597;56.32704
18.3151722152;56.32704
18.3165833263;56.77408
18.3179944374;56.77408
18.3194055486;56.77408
18.3208166597;56.77408
18.3222277708;56.77408
18.3236388819;56.77408
18.325049993;56.77408
18.3264666597;56.77408
18.3278888819;57.22112
18.3293111041;57.22112
18.3307333263;57.22112
18.3321555486;57.22112
18.3335777708;57.22112
18.334999993;57.22112
18.3364222152;57.22112
18.337849993;57.22112
18.3392833263;57.66816
18.3407166597;57.66816
18.342149993;57.66816
18.3435833263;57.66816
18.3450166597;57.66816
18.3464555485;57.66816
18.347899993;58.1152
18.3493444374;58.1152
18.3507944374;58.1152
18.3522444374;58.56224
18.3536944374;58.1152
18.355149993;58.56224
18.3566055485;58.56224
18.3580611041;58.56224
18.3595222152;58.56224
18.3609888819;59.00928
18.3624555485;59.00928
18.3639222152;59.00928
18.3653944374;59.00928
18.3668722152;59.45632
18.368349993;59.45632
18.3698333263;59.45632
18.3713222152;59.90336
18.3728111041;59.90336
18.374299993;59.90336
18.3757944374;59.90336
18.3772944374;60.3504
18.3787944374;60.3504
18.380299993;60.3504
18.3818111041;60.79744
18.3833222152;60.79744
18.3848333263;60.79744
18.386349993;60.79744
18.3878722152;61.24448
18.3893944374;61.24448
18.3909222152;61.24448
18.3924555485;61.69152
18.3939888819;61.69152
18.3955222152;61.69152
18.3970611041;61.69152
